codigo,Anho,Clasificacion,Empresa,Ingresos
770,1971,317,Diversified Industries,322.6
596,1971,318,Thiokol,320.7
450,1971,319,Dayco,320.4
721,1971,320,Coastal,320.0
576,1971,321,Potlatch,319.3
796,1971,322,National Service Industries,318.9
230,1971,323,American Bakeries,314.3
283,1971,324,Fairmont Foods,313.9
686,1971,325,Ampex,313.6
388,1971,326,I-T-E Imperial,313.1
702,1971,327,CBI Industries,311.6
756,1971,328,Spencer Foods,310.5
569,1971,329,Springs Industries,308.4
217,1971,330,Staley Continental,306.6
175,1971,331,Cannon Mills,306.4
445,1971,332,Mohasco,305.9
318,1971,333,Inmont,305.5
368,1971,334,Outboard Marine,304.5
695,1971,335,U.S. Shoe,303.2
374,1971,336,Carborundum,302.0
694,1971,337,Rexnord,300.2
220,1971,338,Cone Mills,297.8
633,1971,339,Bell & Howell,297.8
304,1971,340,Chemetron,297.0
614,1971,341,Miles Laboratories,296.5
558,1971,342,Fedders,295.8
340,1971,343,Dan River,293.3
286,1971,344,Anchor Hocking,293.2
821,1971,345,Talley Industries,292.6
822,1971,346,Kane-Miller,292.4
595,1971,347,Champion Spark Plug,290.2
352,1971,348,ESB,288.8
781,1971,349,Mattel,288.6
245,1971,350,Eastern Gas & Fuel Associates,288.6
287,1971,351,Rohr,288.3
803,1971,352,Commercial Metals,287.6
557,1971,353,Sundstrand,287.5
758,1971,354,Avnet,286.6
110,1971,355,Rath Packing,280.1
354,1971,356,Rockwell Manufacturing,279.5
58,1971,357,Curtiss-Wright,279.0
385,1971,358,H.K. Porter,278.9
670,1971,359,Pitney Bowes,278.2
693,1971,360,Jonathan Logan,277.2
344,1971,361,Thomas J. Lipton,276.9
255,1971,362,Stokely-Van Camp,274.6
319,1971,363,Amsted Industries,274.0
414,1971,364,Joy Technologies,273.4
222,1971,365,Simmons,271.4
552,1971,366,Harsco,270.5
216,1971,367,Pabst Brewing,270.2
522,1971,368,Premcor,270.0
271,1971,369,Cincinnati Milacron,270.0
724,1971,370,Fairchild Industries,269.1
624,1971,371,Howmet,267.4
658,1971,372,Kellwood,266.3
333,1971,373,Lone Star Industries,264.7
753,1971,374,Questor,264.0
678,1971,375,Air Products & Chem.,261.4
655,1971,376,Chesebrough-Pond's,261.0
690,1971,377,FINA,260.8
798,1971,378,NVF,259.8
451,1971,379,Square D,259.4
754,1971,380,Norris Industries,258.7
684,1971,381,General Instrument,258.1
365,1971,382,Stanley Works,257.6
709,1971,383,Black & Decker,255.4
301,1971,384,Interstate Brands,255.1
458,1971,385,Midland-Ross,253.7
360,1971,386,Certainteed,253.6
677,1971,387,Cabot,252.5
696,1971,388,Insilco,251.8
509,1971,389,Federal-Mogul,251.1
741,1971,390,Hoerner Waldorf,250.4
815,1971,391,Knight-Ridder,248.4
802,1971,392,Tyco Laboratories,247.1
740,1971,393,Phillips-Van Heusen,246.1
495,1971,394,Trane,245.2
757,1971,395,ConAgra Foods,245.1
666,1971,396,Flavorland Industries,244.6
771,1971,397,Great Western United,241.2
598,1971,398,Cyclops Industries,240.6
463,1971,399,Cutler-Hammer,239.4
493,1971,400,Blue Bell,238.8
649,1971,401,Maremont,238.3
306,1971,402,Kendall,237.6
716,1971,403,Warnaco Group,237.5
637,1971,404,Witco,237.2
704,1971,405,Koehring,237.1
823,1971,406,Armour-Dial,234.2
575,1971,407,New York Times,231.9
728,1971,408,Bunker Ramo,231.8
647,1971,409,Grolier,231.6
648,1971,410,Robertson-Ceco,231.4
801,1971,411,Republic,229.4
574,1971,412,Vulcan Materials,229.0
335,1971,413,Eagle-Picher Industries,227.7
556,1971,414,Cessna Aircraft,227.1
661,1971,415,Emhart,227.0
805,1971,416,VF,226.5
729,1971,417,AMP,225.8
644,1971,418,Commonwealth Oil Refining,224.2
697,1971,419,Cooper Industries,223.4
681,1971,420,Collins & Aikman,222.8
744,1971,421,Becton Dickinson,221.5
799,1971,422,MBPXL,219.9
759,1971,423,Hyster,219.5
332,1971,424,Texasgulf,219.5
656,1971,425,Fairchild Camera & Instrument,219.1
377,1971,426,Todd Shipyards,218.4
348,1971,427,Gerber Products,217.2
800,1971,428,DeSoto,215.6
824,1971,429,Newmont Mining,214.8
814,1971,430,Peter Eckrich & Sons,213.3
669,1971,431,Hobart,212.0
746,1971,432,Parker Hannifin,211.6
683,1971,433,Fieldcrest Cannon,211.6
808,1971,434,Skyline,211.0
373,1971,435,American Chain & Cable,210.7
804,1971,436,Penn-Dixie Industries,206.1
596,1971,437,Thiokol,205.8
734,1971,438,Household Manufacturing,205.6
341,1971,439,Keystone Consolidated Industries,205.2
706,1971,440,Roper,204.3
784,1971,441,Applera,203.5
600,1971,442,Hanna Mining,203.4
730,1971,443,Signode,203.2
764,1971,444,G.D. Searle,201.5
742,1971,445,Sheller-Globe,201.0
505,1971,446,McLouth Steel,200.2
778,1971,447,Automation Industries,198.6
382,1971,448,Granite City Steel,198.0
723,1971,449,Green Giant,197.5
622,1971,450,Inland Container,197.2
775,1971,451,Allied Products,196.8
809,1971,452,American Hoist & Derrick,196.7
739,1971,453,Varian Associates,196.0
619,1971,454,Trans Union,195.0
726,1971,455,Brockway,194.5
560,1971,456,Gardner-Denver,193.9
776,1971,457,Wean United,193.2
755,1971,458,General Signal,193.2
254,1971,459,General Host,193.1
616,1971,460,Riegel Paper,191.3
517,1971,461,Ceco Industries,189.1
412,1971,462,Houdaille Industries,187.9
526,1971,463,Briggs & Stratton,187.8
470,1971,464,Congoleum,187.7
825,1971,465,Baxter International,187.6
762,1971,466,Max Factor,187.5
785,1971,467,F. & M. Schaefer,186.8
720,1971,468,Rheingold,186.7
453,1971,469,Armstrong Rubber,186.1
564,1971,470,Masonite,185.1
787,1971,471,Lubrizol,183.6
826,1971,472,Arcata,181.3
812,1971,473,Instrument Systems,180.0
807,1971,474,Easco,179.9
827,1971,475,E.T. Barwick Industries,179.2
780,1971,476,Johnson Service,178.8
480,1971,477,National Homes,178.5
828,1971,478,Capitol Industries,178.1
590,1971,479,Reichhold Chemicals,177.9
727,1971,480,Hanes,177.1
336,1971,481,Wm. Wrigley Jr.,176.8
692,1971,482,Farmers Union Central Exchange,175.3
719,1971,483,Hoover Universal,174.7
563,1971,484,Carpenter Technology,174.4
261,1971,485,Keebler,174.1
342,1971,486,Maytag,173.7
761,1971,487,Sanders Associates,173.4
811,1971,488,Willamette Industries,172.9
806,1971,489,Interpace,172.5
829,1971,490,Pneumo Dynamics,172.2
481,1971,491,Crown Central,172.2
561,1971,492,Western Publishing Group,171.5
351,1971,493,Beech Aircraft,169.8
313,1971,494,Fibreboard,169.7
830,1971,495,Nalco Chemical,169.5
533,1971,496,General Refractories,169.4
831,1971,497,Athlone Industries,168.4
708,1971,498,Alberto-Culver,167.8
789,1971,499,Triangle Industries,166.7
474,1971,500,Arvin Industries,165.8
1,1972,1,General Motors,28263.9
2,1972,2,Exxon Mobil,18700.6
501,1972,3,Ford Motor,16433.0
4,1972,4,General Electric,9425.3
61,1972,5,Intl. Business Machines,8273.6
9,1972,6,Mobil,8243.0
6,1972,7,Chrysler,7999.3
14,1972,8,Texaco,7529.1
502,1972,9,ITT Industries,7345.8
15,1972,10,AT&T Technologies,6045.2
8,1972,11,Gulf Oil,5940.0
18,1972,12,ChevronTexaco,5143.3
3,1972,13,U.S. Steel,4928.2
13,1972,14,CBS,4630.5
11,1972,15,Amoco,4054.3
16,1972,16,Shell Oil,3892.4
10,1972,17,DuPont,3848.2
23,1972,18,RCA,3711.8
19,1972,19,Goodyear Tire & Rubber,3601.6
432,1972,20,LTV,3358.8
27,1972,21,Procter & Gamble,3178.1
47,1972,22,Atlantic Richfield,3134.9
53,1972,23,Conoco,3051.1
20,1972,24,Boeing,3039.8
24,1972,25,Union Carbide,3037.5
22,1972,26,Navistar International,3016.3
5,1972,27,Esmark,2996.2
43,1972,28,Eastman Kodak,2975.9
12,1972,29,Bethlehem Steel,2963.6
17,1972,30,Kraft,2959.6
34,1972,31,Lockheed Martin,2852.4
712,1972,32,Tenneco Automotive,2840.6
817,1972,33,Greyhound,2616.1
25,1972,34,Firestone Tire & Rubber,2483.6
599,1972,35,Litton Industries,2466.1
750,1972,36,Occidental Petroleum,2400.0
30,1972,37,ConocoPhillips,2363.2
31,1972,38,General Foods,2281.9
42,1972,39,Rockwell Automation,2210.7
75,1972,40,Caterpillar,2175.2
91,1972,41,Singer,2099.5
87,1972,42,Monsanto,2087.1
45,1972,43,Continental Group,2081.6
33,1972,44,Borden Chemical,2069.7
252,1972,45,McDonnell Douglas,2069.1
69,1972,46,Dow Chemical,2052.7
74,1972,47,Sealed Air,2048.9
39,1972,48,United Technologies,2028.8
790,1972,49,Rapid-American,1990.6
84,1972,50,Unocal,1981.4
36,1972,51,International Paper,1969.5
676,1972,52,Xerox,1961.4
132,1972,53,Honeywell,1946.1
38,1972,54,Sunoco,1938.8
40,1972,55,American Can,1897.0
41,1972,56,General Dynamics,1868.8
131,1972,57,3M,1829.2
109,1972,58,Beatrice,1827.3
67,1972,59,Nabisco Group Holdings,1816.6
29,1972,60,Citgo Petroleum,1809.9
603,1972,61,OfficeMax,1785.9
77,1972,62,Ralston Purina,1746.1
66,1972,63,Sperry,1739.4
126,1972,64,Coca-Cola,1728.8
86,1972,65,Burlington Industries Equity,1727.0
50,1972,66,ARMCO,1696.2
747,1972,67,Sara Lee,1688.9
32,1972,68,Uniroyal,1677.7
48,1972,69,Fortune Brands,1626.8
134,1972,70,Ashland,1614.0
46,1972,71,Bendix,1612.8
292,1972,72,Textron,1603.7
246,1972,73,Champion International,1599.8
714,1972,74,Gulf & Western Industries,1566.3
112,1972,75,TRW,1543.6
57,1972,76,National Intergroup,1522.1
89,1972,77,Owens-Illinois,1507.6
164,1972,78,Bestfoods,1500.5
116,1972,79,NCR,1465.7
749,1972,80,Chiquita Brands Intl.,1448.9
408,1972,81,Georgia-Pacific,1447.3
35,1972,82,Alcoa,1441.2
157,1972,83,Wyeth,1429.3
100,1972,84,American Standard,1409.7
425,1972,85,U.S. Industries,1406.8
99,1972,86,BP America,1393.8
28,1972,87,Republic Steel,1384.8
138,1972,88,FMC,1353.6
331,1972,89,Amerada Hess,1349.2
494,1972,90,Warner-Lambert,1346.1
748,1972,91,Getty Oil,1343.4
51,1972,92,Honeywell Intl.,1325.9
115,1972,93,Colgate-Palmolive,1309.6
178,1972,94,Raytheon,1307.8
205,1972,95,Genesco,1306.8
44,1972,96,Goodrich,1300.3
114,1972,97,Weyerhaeuser,1299.5
78,1972,98,American Cyanamid,1283.5
583,1972,99,Signal Companies,1280.8
185,1972,100,Whirlpool,1274.5
49,1972,101,Ryerson Tull,1253.6
13,1972,102,CBS,1248.0
68,1972,103,PPG Industries,1238.5
210,1972,104,Celanese,1236.1
76,1972,105,American Motors,1232.6
364,1972,106,PepsiCo,1225.4
218,1972,107,Altria Group,1210.0
104,1972,108,Deere,1188.1
121,1972,109,Marathon Oil,1182.5
81,1972,110,BorgWarner,1148.2
95,1972,111,Carnation,1148.2
59,1972,112,Olin,1145.1
159,1972,113,Johnson & Johnson,1140.5
56,1972,114,General Mills,1120.1
732,1972,115,Teledyne,1101.9
97,1972,116,Reynolds Metals,1093.2
82,1972,117,Nabisco Brands,1070.4
419,1972,118,Bristol-Myers Squibb,1066.4
204,1972,119,Combustion Engineering,1066.3
73,1972,120,Standard Brands,1057.5
267,1972,121,Mead,1056.0
71,1972,122,Kennecott,1053.4
394,1972,123,Norton Simon,1052.4
540,1972,124,Ogden,1042.8
189,1972,125,Eaton,1035.7
88,1972,126,Campbell Soup,1031.5
689,1972,127,Iowa Beef Processors,1015.1
147,1972,128,GenCorp,994.2
142,1972,129,H.J. Heinz,989.7
103,1972,130,Crown Zellerbach,986.4
118,1972,131,Babcock & Wilcox,959.1
111,1972,132,Martin Marietta,958.8
215,1972,133,Pfizer,951.5
62,1972,134,Anaconda,946.5
177,1972,135,Kimberly-Clark,938.0
187,1972,136,Unisys,932.7
156,1972,137,Motorola,926.6
72,1972,138,NL Industries,925.0
161,1972,139,St. Regis,908.4
136,1972,140,Kaisertech,904.5
148,1972,141,Anheuser-Busch,902.5
791,1972,142,Lykes,901.7
597,1972,143,Safety-Kleen,875.1
455,1972,144,Avon Products,873.2
107,1972,145,J.P. Stevens,861.1
54,1972,146,Allis-Chalmers,853.5
832,1972,147,Associated Milk Producers,853.4
123,1972,148,Furniture Brands Intl.,847.4
213,1972,149,White Motor,837.9
307,1972,150,Squibb,830.2
212,1972,151,Merck,828.5
169,1972,152,Hercules,811.9
179,1972,153,Dart Industries,808.9
226,1972,154,Studebaker-Worthington,806.8
237,1972,155,Dresser Industries,805.2
236,1972,156,Ingersoll-Rand,802.3
129,1972,157,Grumman,799.0
102,1972,158,Crane,791.5
125,1972,159,Otis Elevator,789.6
792,1972,160,Whitman,776.6
587,1972,161,Texas Instruments,764.3
52,1972,162,AMAX,756.9
833,1972,163,American Broadcasting,756.5
135,1972,164,Del Monte Foods,751.9
201,1972,165,Central Soya,751.1
133,1972,166,Scott Paper,746.6
752,1972,167,Whittaker,744.4
314,1972,168,Clark Equipment,741.5
242,1972,169,AMF,740.8
101,1972,170,United Merchants & Mfrs.,738.4
194,1972,171,Gillette,729.7
253,1972,172,Eli Lilly,723.3
672,1972,173,Land O'Lakes,721.7
607,1972,174,Evans Products,717.7
176,1972,175,Pet,712.1
160,1972,176,Quantum Chemical,709.8
108,1972,177,Phelps Dodge,703.6
188,1972,178,Walter Industries,703.1
731,1972,179,Kidde,702.9
282,1972,180,GAF,699.0
90,1972,181,Pillsbury,696.7
736,1972,182,White Consolidated Industries,694.3
79,1972,183,Pullman,693.7
83,1972,184,Avco,687.3
92,1972,185,Hormel Foods,686.5
117,1972,186,Manville,685.1
113,1972,187,Quaker Oats,678.7
186,1972,188,Kellogg,677.1
630,1972,189,Agway,668.5
571,1972,190,Farmland Industries,668.1
233,1972,191,McGraw-Edison,663.4
155,1972,192,Archer Daniels Midland,659.8
60,1972,193,Asarco,656.8
589,1972,194,Emerson Electric,656.4
191,1972,195,Sterling Drug,652.4
139,1972,196,Oscar Mayer,651.7
510,1972,197,Coltec Industries,636.7
202,1972,198,Carrier,636.0
200,1972,199,Dana,632.9
413,1972,200,Magnavox,627.9
96,1972,201,Amstar,627.9
818,1972,202,Anderson Clayton,625.0
224,1972,203,Zenith Electronics,613.1
701,1972,204,Time Warner,606.8
183,1972,205,Northrop Grumman,605.1
209,1972,206,Corning,603.4
572,1972,207,Kerr-McGee,603.3
795,1972,208,Ikon Office Solutions,599.2
623,1972,209,North American Philips,598.8
168,1972,210,Koppers,598.4
700,1972,211,Essex International,593.0
105,1972,212,Liggett Group,586.4
673,1972,213,Ethyl,577.1
303,1972,214,Maxus Energy,573.1
703,1972,215,Control Data,571.2
290,1972,216,Diamond International,567.2
766,1972,217,Fruit of the Loom,565.8
144,1972,218,Armstrong Holdings,564.0
567,1972,219,Sherwin-Williams,554.7
146,1972,220,USG,554.4
274,1972,221,Budd,552.9
793,1972,222,Loews,552.1
773,1972,223,City Investing,542.0
227,1972,224,Owens Corning,536.7
152,1972,225,Aeroquip-Vickers,530.9
167,1972,226,Wheeling Pittsburgh,528.0
171,1972,227,Container Corp. of America,526.6
128,1972,228,J.E. Seagram,526.1
609,1972,229,Polaroid,525.5
650,1972,230,Jos. Schlitz Brewing,522.1
566,1972,231,Lever Brothers,521.5
446,1972,232,Times Mirror,518.8
281,1972,233,Union Camp,518.3
302,1972,234,Imcera Group,517.6
356,1972,235,Paccar,514.4
570,1972,236,Brunswick,514.0
602,1972,237,Lear Siegler,512.0
234,1972,238,Rohm & Haas,507.3
225,1972,239,Foster Wheeler,506.1
223,1972,240,Brown Shoe,505.7
592,1972,241,Akzona,505.5
653,1972,242,Castle & Cooke,501.2
346,1972,243,Cluett Peabody,499.3
337,1972,244,Stauffer Chemical,492.8
434,1972,245,Cummins,492.3
184,1972,246,Allegheny International,484.0
211,1972,247,Fruehauf,483.0
620,1972,248,Kayser-Roth,476.9
270,1972,249,Scovill,470.2
238,1972,250,Kaiser Steel,469.9
834,1972,251,Universal Leaf Tobacco,462.9
320,1972,252,Abbott Laboratories,458.1
241,1972,253,National Gypsum,457.6
120,1972,254,A.O. Smith,456.8
797,1972,255,Chromalloy American,453.4
268,1972,256,Crown Holdings,448.4
466,1972,257,USM,447.9
641,1972,258,Indian Head,446.1
671,1972,259,Eltra,444.6
172,1972,260,M. Lowenstein,444.1
768,1972,261,Universal Oil Products,442.1
251,1972,262,BOC,440.6
298,1972,263,Ward Foods,439.9
594,1972,264,Pharmacia,438.4
578,1972,265,Schering-Plough,436.8
514,1972,266,National Can,435.9
317,1972,267,Sunbeam/Oster,434.0
687,1972,268,Intl. Multifoods,433.6
190,1972,269,Westvaco,430.9
621,1972,270,Di Giorgio,426.0
769,1972,271,National Industries,425.5
513,1972,272,Cerro,425.2
300,1972,273,Flintkote,423.1
400,1972,274,AM International,412.3
228,1972,275,Timken,410.6
401,1972,276,Richardson-Vicks,408.5
143,1972,277,Admiral,406.7
438,1972,278,Pennwalt Corp,405.5
774,1972,279,Levi Strauss,405.1
380,1972,280,McGraw-Hill,404.9
699,1972,281,Hoover,402.3
721,1972,282,Coastal,402.0
197,1972,283,Hershey Foods,401.9
548,1972,284,Revlon,394.1
248,1972,285,Tecumseh Products,387.9
679,1972,286,MacMillan,386.6
735,1972,287,Heublein,385.5
249,1972,288,Kelsey-Hayes,384.5
819,1972,289,Gold Kist Holdings,381.2
263,1972,290,Bemis,376.7
149,1972,291,McNeill & Libby,375.8
660,1972,292,Hewlett-Packard,375.1
333,1972,293,Lone Star Industries,374.8
835,1972,294,Warner Communications,373.8
395,1972,295,Hartmarx,372.0
643,1972,296,Hammermill Paper,370.3
788,1972,297,American Beef Packers,364.6
278,1972,298,Allied Mills,359.8
781,1972,299,Mattel,357.9
836,1972,300,Figgie International,357.7
402,1972,301,US Pharmaceuticals,357.2
702,1972,302,CBI Industries,355.8
763,1972,303,Great Northern Nekoosa,355.5
715,1972,304,Apogent Technologies,355.4
284,1972,305,WestPoint Stevens,355.2
445,1972,306,Mohasco,354.3
576,1972,307,Potlatch,354.0
368,1972,308,Outboard Marine,353.3
772,1972,309,Metromedia International,352.4
375,1972,310,Interlake,352.1
646,1972,311,Harris,352.0
558,1972,312,Fedders,351.9
642,1972,313,Purex Industries,351.5
296,1972,314,GK Technologies,348.0
229,1972,315,Norton,346.6
231,1972,316,Campbell Taggart,345.7
596,1972,317,Thiokol,345.6
820,1972,318,Dairylea Cooperative,345.0
794,1972,319,Gould,342.2
542,1972,320,R.R. Donnelley & Sons,340.0
694,1972,321,Rexnord,339.1
598,1972,322,Cyclops Industries,338.8
837,1972,323,UV Industries,337.1
796,1972,324,National Service Industries,335.8
287,1972,325,Rohr,335.6
283,1972,326,Fairmont Foods,335.4
165,1972,327,Revere Copper & Brass,335.0
217,1972,328,Staley Continental,333.9
124,1972,329,ACF Industries,332.7
360,1972,330,Certainteed,331.7
388,1972,331,I-T-E Imperial,330.7
93,1972,332,Hygrade Food Products,330.5
230,1972,333,American Bakeries,330.1
541,1972,334,GATX,330.1
254,1972,335,General Host,329.6
633,1972,336,Bell & Howell,329.5
318,1972,337,Inmont,328.2
838,1972,338,MCA,326.1
595,1972,339,Champion Spark Plug,325.9
569,1972,340,Springs Industries,325.6
695,1972,341,U.S. Shoe,324.2
175,1972,342,Cannon Mills,323.5
822,1972,343,Kane-Miller,322.9
614,1972,344,Miles Laboratories,321.8
839,1972,345,Saxon Industries,319.6
220,1972,346,Cone Mills,319.1
552,1972,347,Harsco,318.8
559,1972,348,Reliance Electric,315.7
222,1972,349,Simmons,313.4
286,1972,350,Anchor Hocking,312.4
340,1972,351,Dan River,312.4
450,1972,352,Dayco,312.4
216,1972,353,Pabst Brewing,312.0
374,1972,354,Carborundum,311.4
344,1972,355,Thomas J. Lipton,308.7
678,1972,356,Air Products & Chem.,307.7
352,1972,357,ESB,306.2
670,1972,358,Pitney Bowes,304.7
799,1972,359,MBPXL,304.0
365,1972,360,Stanley Works,303.7
655,1972,361,Chesebrough-Pond's,302.1
693,1972,362,Jonathan Logan,301.5
414,1972,363,Joy Technologies,300.9
798,1972,364,NVF,300.4
758,1972,365,Avnet,296.2
306,1972,366,Kendall,294.4
493,1972,367,Blue Bell,293.9
245,1972,368,Eastern Gas & Fuel Associates,291.4
575,1972,369,New York Times,290.9
686,1972,370,Ampex,290.9
316,1972,371,Collins Radio,287.5
709,1972,372,Black & Decker,286.7
753,1972,373,Questor,286.4
310,1972,374,Ex-Cell-O,284.3
696,1972,375,Insilco,283.1
658,1972,376,Kellwood,282.7
354,1972,377,Rockwell Manufacturing,281.6
304,1972,378,Chemetron,281.6
110,1972,379,Rath Packing,281.0
255,1972,380,Stokely-Van Camp,280.9
624,1972,381,Howmet,280.3
301,1972,382,Interstate Brands,277.4
319,1972,383,Amsted Industries,276.6
451,1972,384,Square D,276.4
805,1972,385,VF,276.1
743,1972,386,Bangor Punta,275.2
690,1972,387,FINA,274.6
757,1972,388,ConAgra Foods,272.6
754,1972,389,Norris Industries,272.4
815,1972,390,Knight-Ridder,271.4
821,1972,391,Talley Industries,270.6
509,1972,392,Federal-Mogul,269.6
522,1972,393,Premcor,267.0
684,1972,394,General Instrument,267.0
677,1972,395,Cabot,265.4
58,1972,396,Curtiss-Wright,262.0
348,1972,397,Gerber Products,261.9
716,1972,398,Warnaco Group,261.4
823,1972,399,Armour-Dial,259.5
505,1972,400,McLouth Steel,259.1
637,1972,401,Witco,259.1
495,1972,402,Trane,258.9
647,1972,403,Grolier,256.5
644,1972,404,Commonwealth Oil Refining,255.6
744,1972,405,Becton Dickinson,255.4
619,1972,406,Trans Union,254.8
385,1972,407,H.K. Porter,253.6
724,1972,408,Fairchild Industries,253.3
808,1972,409,Skyline,252.4
666,1972,410,Flavorland Industries,252.1
802,1972,411,Tyco Laboratories,250.9
741,1972,412,Hoerner Waldorf,250.9
470,1972,413,Congoleum,250.6
648,1972,414,Robertson-Ceco,250.6
557,1972,415,Sundstrand,250.3
814,1972,416,Peter Eckrich & Sons,243.5
458,1972,417,Midland-Ross,243.0
271,1972,418,Cincinnati Milacron,242.2
825,1972,419,Baxter International,242.1
723,1972,420,Green Giant,241.4
649,1972,421,Maremont,241.1
574,1972,422,Vulcan Materials,240.6
669,1972,423,Hobart,240.2
463,1972,424,Cutler-Hammer,240.2
704,1972,425,Koehring,239.9
729,1972,426,AMP,239.6
681,1972,427,Collins & Aikman,239.2
770,1972,428,Diversified Industries,238.0
740,1972,429,Phillips-Van Heusen,237.8
840,1972,430,Gannett,236.6
661,1972,431,Emhart,236.3
771,1972,432,Great Western United,234.1
841,1972,433,Columbia Pictures Industries,233.3
730,1972,434,Signode,232.8
335,1972,435,Eagle-Picher Industries,227.8
785,1972,436,F. & M. Schaefer,227.3
683,1972,437,Fieldcrest Cannon,227.3
764,1972,438,G.D. Searle,226.9
728,1972,439,Bunker Ramo,224.7
480,1972,440,National Homes,222.2
804,1972,441,Penn-Dixie Industries,222.1
756,1972,442,Spencer Foods,219.7
332,1972,443,Texasgulf,217.7
816,1972,444,Monfort of Colorado,217.6
734,1972,445,Household Manufacturing,217.6
755,1972,446,General Signal,216.5
596,1972,447,Thiokol,215.7
842,1972,448,Southwest Forest Industries,214.6
759,1972,449,Hyster,214.4
800,1972,450,DeSoto,214.0
706,1972,451,Roper,212.6
726,1972,452,Brockway,209.6
803,1972,453,Commercial Metals,207.2
564,1972,454,Masonite,206.7
780,1972,455,Johnson Service,205.3
697,1972,456,Cooper Industries,205.0
